TFOPWG Disposition,TESS Mag,Epoch (BJD),Period (days),Duration (hours),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Predictions
PC,13.1021,2458835.348947,3.5414573,2.83,5930.0,7.74182,333.084,1190.0,451.666,5244.0,4.4,0.99,1
PC,13.4784,2459912.434511,2.39126902270307,4.0523269800894,11609.8516700538,22.6603859714365,2834.84664860154,1861.02472138807,760.803,5382.0,3.76,2.09890007972717,1
PC,12.9859,2459911.275463,2.1803153673561,2.66293080752481,8016.02638723038,18.3770153740332,6330.16224879315,2274.95840224393,1309.84,7166.0,4.04,1.99329996109009,0
PC,10.5375,2458821.027915,10.3380912,3.972,6750.0,14.0125,183.03,1024.0,276.632,6650.0,4.12,1.7,1
PC,13.4706,2458840.119677,0.9183768,1.009,6480.0,7.7093,660.579,1412.0,462.312,5176.0,4.47,0.9,0
PC,13.1454,2459544.897158,3.62406826015901,2.73460833689386,12034.9260760024,16.6115467354254,1310.80534925138,1534.63218020003,810.882,6717.3,4.3,1.39526998996735,1
PC,12.6409,2459912.316828,4.16891445287283,2.19051980441523,7081.42015206012,7.31564260903081,201.890064835486,961.387533932556,309.143,5119.0,4.49,0.874118983745575,1
PC,12.5517,2459912.938613,2.95080974703101,2.16997930036896,8878.20309941843,19.4435142149778,1793.39678762718,1659.73535954635,683.852,5823.8,3.99,1.70744001865387,1
PC,13.1657,2459598.37887,5.3868381,3.225,18740.0,15.8461,255.316,1113.0,696.257,5915.0,4.37,1.13,1
PC,13.1961,2458867.780707,2.3365744,2.53,4580.0,9.51324,1516.77,1738.0,1028.89,6545.0,4.27,1.41,0
PC,13.0221,2459596.981243,5.60898858138467,2.75147994871926,7494.88201616203,8.11855892010077,173.825497336435,926.079178227261,429.268,5353.3,4.47,0.927390992641449,1
PC,13.4718,2459911.210876,1.40053399865022,2.15575584434511,21150.4535286348,15.7147024130179,1816.66834077068,1665.09363818904,610.587,5765.0,4.4,1.06059002876282,1
PC,12.8426,2459604.198616,6.1080224,4.68,7840.0,12.8902,544.723,1345.0,854.987,6204.0,4.17,1.48,1
PC,13.2906,2459912.023829,4.93997977417073,3.27864795682467,4091.14834356387,19.5185921761971,2577.18299743112,1817.21395788868,1702.46,5646.0,3.48,3.02186989784241,0
PC,12.3433,2458865.144467,2.1040634,1.38,3200.0,14.9729,1713.13,1792.0,632.756,5973.3,4.1,1.54,0
PC,13.398,2459604.335042,4.81631621077235,3.58307788833668,15809.0676842909,14.7517560269581,330.369815172173,1087.35120391589,620.413,5290.0,4.26,1.17429995536804,1
PC,11.3321,2458863.845509,3.0923729,3.061,7200.0,15.1739,1605.66,1763.0,516.643,6510.2,4.07,1.76,0
PC,13.1351,2459602.973528,4.12000399799647,1.9086349021183,13334.2651359377,10.4236143315372,270.687611219245,1034.51512463981,475.616,5497.6,4.51,0.902841985225677,1
PC,11.5787,2459827.042109,3.1833919,2.017,9850.0,13.8362,430.956,1269.0,476.831,6405.0,4.27,1.39,1
PC,12.7859,2458867.809578,0.7729066,1.109,2850.0,6.51984,2135.77,1893.0,640.574,6125.0,4.35,1.19,0
PC,13.1701,2459606.578007,3.25513153030681,2.34407348914156,14394.405536406,17.8868067254314,1237.42491883369,1512.68835607787,930.864,6433.0,4.3,1.33299005031586,1
PC,12.4091,2459604.715425,2.2019606,4.326,960.0,3.97533,4911.26,2332.0,645.718,6269.0,4.26,1.35,0
PC,12.2361,2458865.943138,2.8300213,1.646,3790.0,6.47417,462.811,1292.0,439.841,6205.0,4.51,1.01,0
PC,11.7983,2459586.242515,17.6229161,2.976,8430.0,11.2819,23.6888,614.0,400.069,5973.8,4.31,1.21,1
PC,12.7739,2459604.436695,2.67974356353258,2.02926721607661,9857.92338306414,12.2250401821279,709.984959733835,1316.53387069643,488.429,5573.0,4.37,1.07552003860474,1
PC,12.7085,2459605.774678,8.20648666119672,2.96785421218809,29281.2259568654,14.6693181457277,77.97252766143,757.888213105354,328.06,5236.1,4.55,0.8245689868927,1
PC,11.7248,2458866.227324,1.6667559,2.35,1730.0,5.73913,3970.53,2211.0,598.894,7189.4,4.35,1.4,0
PC,12.9395,2459606.426277,5.86779214033263,3.40051198921372,14083.5242427624,12.8354727133588,233.717924236956,997.224074959454,488.069,5565.6,4.39,1.04332995414734,1
PC,12.5548,2458866.749372,1.4658218,1.294,8700.0,12.9122,491.415,1311.0,550.393,5586.0,4.17,1.36,0
PC,12.1957,2459603.238059,2.5492773,2.301,3970.0,13.2377,1223.62,1647.0,1039.33,6862.4,3.98,2.07,0
PC,13.1225,2459747.058296,3.29056832443105,2.78992664980427,18079.6226419648,14.6087970829959,560.331657812038,1240.88358511745,601.602,5689.0,4.39,1.0620299577713,1
PC,12.7251,2458860.700619,3.8960447,2.15,13340.0,12.1478,151.232,976.0,406.497,5295.0,4.38,1.02,1
PC,11.5817,2459937.078969,2.8989758,1.307,3680.0,10.0928,401.9,1247.0,421.745,5908.0,4.13,1.47,0
PC,12.2337,2459549.76003,3.67548152883421,2.30057746692248,9843.13301154031,22.3487035602655,1252.57734446821,1517.29800794847,595.137,6305.0,4.18,1.49021005630493,0
PC,13.0456,2458867.346917,3.6346303,2.728,25220.0,13.6402,215.456,1067.0,359.948,5058.0,4.51,0.85,1
PC,11.4102,2459912.976233,2.9594596,0.706,2140.0,7.75397,94.5522,868.0,294.652,5560.0,4.28,1.19,0
PC,12.4679,2459602.230996,3.88500005073057,2.88154050576195,18102.2024029998,12.1627173650778,268.03769096649,1031.97390719544,339.069,5382.2,4.51,0.893149971961975,1
PC,13.4461,2459582.747868,3.71783934158412,3.28189209508801,11351.1087066193,13.837604574526,837.708404559925,1372.12275843263,940.296,6268.0,4.34,1.23585999011993,1
PC,12.4988,2459606.149028,4.95131062407773,4.17042624577138,8623.70015283223,14.0040076898559,663.758062552934,1294.56005393325,595.141,5914.0,4.16,1.43624997138977,1
PC,12.3972,2459604.923601,4.8709815,4.437,12380.0,21.2108,611.598,1385.0,790.338,5908.0,3.92,1.87,1
PC,13.4768,2459744.766228,1.0358225,1.191,6610.0,10.1292,1819.34,1819.0,868.355,6180.0,4.4,1.14,0
PC,13.147,2459603.782407,4.85048185868153,4.99570582652163,6852.33504687465,17.4413085920206,1660.3166024422,1628.04902010574,1386.95,6313.0,3.9,2.05899000167847,1
PC,13.2237,2459601.148849,3.23715013580644,3.35113154798797,10146.6837063159,13.8548637586699,984.904125433855,1428.78946292106,814.386,5800.1,4.19,1.35301995277405,1
PC,11.9824,2459603.316867,3.2443051,2.325,5950.0,12.5042,423.041,1263.0,558.141,5999.0,4.1,1.56,1
PC,11.5562,2459606.24439,5.4290881,2.615,7010.0,17.9089,748.398,1457.0,629.284,6403.0,4.01,1.87,0
PC,13.0367,2459602.180529,2.59725507370428,2.74034578491603,9907.48142666326,23.7348190641947,5351.18178688353,2181.38426326896,1555.25,7054.0,3.98,2.10753011703491,0
PC,12.3381,2459601.358946,3.12351790163408,2.71452349688804,15459.8027575966,13.2914966112158,489.47067904097,1199.64133061837,359.079,5376.0,4.37,1.04446995258331,1
PC,12.6865,2459632.217096,4.9807125,3.333,26850.0,17.2544,231.2,1086.0,470.353,5545.7,4.39,1.04,1
PC,12.3722,2459632.099977,2.9150294,2.819,13530.0,12.8379,464.816,1293.0,397.985,5385.0,4.33,1.08,1
PC,13.239,2459631.561236,3.2493152,1.849,9260.0,10.3587,173.46,1011.0,563.928,5371.2,4.37,1.04,1
PC,12.6635,2459604.064414,24.0819851,4.032,7830.0,9.42632,22.9814,609.0,505.207,5952.0,4.43,1.05,1
PC,12.5984,2459633.636146,1.3460633,1.829,15780.0,14.2662,1231.36,1650.0,504.711,5788.7,4.38,1.09,1
PC,11.366,2459613.379817,11.8886495,4.803,7800.0,11.0233,138.065,954.0,311.705,5773.9,4.28,1.21,1
PC,12.8957,2459632.828449,3.0193545,1.345,2360.0,14.357,1252.3,1657.0,872.986,6341.0,4.23,1.42,0
PC,13.1697,2459633.530048,3.6217624,2.963,6140.0,10.1723,493.866,1313.0,765.939,5788.0,4.24,1.28,1
PC,13.0933,2459629.928738,4.1124956,1.90711447395496,5537.32507713673,12.4396125328576,1230.14009530847,1510.45709358337,1059.16,6145.0,4.07,1.64364004135132,0
PC,12.6496,2458895.099104,3.6566206,2.557,21730.0,13.587,113.212,908.0,253.701,4489.2,4.37,0.91,1
PC,12.228,2459616.654357,11.0783748,2.673,9060.0,10.2336,36.8868,686.0,387.635,5623.0,4.39,1.06,1
PC,13.3104,2459592.007861,15.9544918,3.742,12480.0,9.88117,19.3942,584.0,362.075,4798.0,4.51,0.82,1
PC,13.2705,2459938.035061,1.2220437,1.871,20110.0,14.8723,973.648,1556.0,489.128,5196.0,4.38,1.0,1
PC,12.4645,2459614.177984,14.4832964,4.696,10870.0,13.2087,232.655,1088.0,474.448,6039.0,4.47,1.02,1
PC,11.1774,2459762.517731,3.383466,2.746,1400.0,4.68953,559.625,1355.0,298.349,5838.0,4.28,1.23,1
PC,13.191,2459945.476803,16.1020097,3.871,22600.0,13.9974,42.3341,710.0,578.344,6010.0,4.56,0.92,1
PC,12.1726,2459633.20849,5.6922342,2.975,1550.0,4.57552,215.174,1067.0,396.697,5648.0,4.34,1.12,1
PC,13.2278,2459940.223533,3.2693612,2.029,10790.0,9.96136,281.839,1141.0,559.867,5814.0,4.52,0.93,1
PC,13.4791,2459574.053318,3.4952497,1.745,19250.0,12.6528,50.504,742.0,321.733,4304.8,4.36,0.9,1
PC,11.655,2459631.884549,2.0436029,1.513,12980.0,13.3605,321.632,1179.0,314.443,5568.0,4.32,1.13,1
PC,13.167,2458894.492951,3.2956376,2.487,20300.0,12.4635,155.029,983.0,330.706,4646.6,4.44,0.86,1
PC,11.1971,2459606.486129,16.5968329,4.395,1750.0,4.85367,77.8158,827.0,312.302,6329.0,4.41,1.16,1
PC,12.7134,2458924.770085,1.8460997,1.706,3740.0,16.4485,3553.44,2150.0,784.669,6123.9,4.16,1.48,0
PC,13.3887,2459661.296287,3.0012386,3.164,13660.0,14.4673,1099.61,1604.0,926.538,6331.0,4.37,1.21,1
PC,12.3903,2459663.904525,1.7763987,0.638,5670.0,10.8531,137.995,954.0,256.022,4899.3,4.5,0.84,1
PC,11.7201,2459662.738608,1.5574603,1.272,3900.0,6.15317,358.839,1212.0,249.02,5564.4,4.46,0.93,1
PC,12.8385,2459633.270394,10.9543562,4.737,8770.0,9.03653,113.516,909.0,450.577,5542.4,4.46,0.96,1
PC,13.2252,2459660.52553,2.1371195,2.38,15620.0,13.2766,697.213,1431.0,587.858,5570.0,4.41,1.03,1
PC,12.7251,2459653.142376,5.7310859,1.693,10870.0,11.8502,60.3278,776.0,488.695,5552.1,4.37,1.07,1
PC,12.3572,2459660.902382,18.565813,3.82,9420.0,7.83236,13.8526,537.0,215.045,4671.0,4.51,0.79,1
PC,12.565,2459662.837468,2.6292572,1.582,3790.0,8.44711,469.737,1296.0,642.727,5933.0,4.21,1.35,0
PC,12.3591,2459662.673642,4.754432,2.147,13130.0,11.4372,158.463,988.0,353.347,5491.7,4.47,0.94,1
PC,12.3882,2459635.328178,4.4100654,2.362,6450.0,8.08157,232.658,1088.0,409.36,5726.0,4.46,0.99,1
PC,12.6262,2459657.89795,3.8951475,1.386,8970.0,14.6884,256.108,1114.0,749.176,6071.0,4.15,1.48,0
PC,13.0635,2459659.349904,5.5822739,1.463,7390.0,11.6541,64.0979,788.0,756.221,5997.0,4.29,1.25,0
PC,12.0165,2459662.383448,6.0835972,2.133,8460.0,12.0351,102.465,886.0,404.598,5579.0,4.25,1.22,1
PC,12.76,2459659.91131,6.5846694,2.572,22460.0,14.5999,107.766,897.0,493.754,5852.0,4.49,0.97,1
PC,11.9123,2458920.968885,4.1225477,2.206,5760.0,12.0574,257.46,1115.0,493.77,5662.2,4.06,1.55,0
PC,11.3616,2459662.612281,0.8377576,1.074,1410.0,6.706,2114.06,1889.0,482.566,6322.5,4.13,1.6,0
PC,11.3093,2459656.345154,4.8104679,2.547,1940.0,4.19665,167.688,1002.0,200.724,5332.3,4.47,0.92,1
PC,13.0673,2458925.516992,2.1614819,1.076,6340.0,8.10367,108.567,899.0,300.232,4501.0,4.41,0.87,1
PC,12.131,2459658.750228,3.3401814,2.452,4960.0,8.19874,332.424,1189.0,384.153,5508.5,4.31,1.14,1
PC,12.7279,2459658.34288,4.2441117,3.771,7540.0,14.06,671.867,1418.0,823.577,6034.0,4.1,1.57,1
PC,13.0874,2459661.932316,5.3298577,1.95,9330.0,8.01139,46.3832,727.0,318.317,4773.0,4.52,0.8,1
PC,12.4244,2459635.025563,2.5228506,2.15,21300.0,12.9082,307.773,1166.0,301.63,5294.0,4.56,0.84,1
PC,11.9245,2459634.770884,0.6203033,1.031,1390.0,7.82821,10295.4,2806.0,695.137,6294.0,4.03,1.78,0
PC,12.387,2459659.435404,2.7694074,2.692,1010.0,3.02805,551.573,1350.0,331.96,5269.6,4.44,0.94,1
PC,11.9956,2459663.101417,4.5808535,3.488,11480.0,12.4319,328.68,1186.0,366.405,5528.7,4.31,1.14,1
PC,12.852,2459655.552232,9.0576962,2.37,3430.0,4.28974,79.0884,830.0,222.228,4485.0,4.57,0.72,1
PC,11.323,2459657.9546,4.3345378,3.336,10000.0,14.3572,546.903,1347.0,417.365,6314.8,4.21,1.43,1
PC,12.7533,2459664.070543,6.6713748,3.299,7480.0,9.63035,162.655,994.0,525.225,5614.5,4.35,1.11,1
PC,11.6832,2459634.322384,4.3773113,2.329,1430.0,2.97425,144.988,966.0,181.653,5127.0,4.63,0.75,1
PC,13.4312,2459678.057054,8.6789911,3.865,9700.0,11.1545,135.622,950.0,733.953,5693.8,4.35,1.12,1
PC,11.0866,2458951.991759,5.2077671,2.369,850.0,2.66176,144.63,966.0,194.548,5522.5,4.5,0.92,0
PC,13.3215,2459681.957257,9.546972,2.112,17300.0,12.4743,33.8682,672.0,593.676,5834.0,4.54,0.91,1
PC,13.3819,2459690.091621,2.9406027,1.167,9820.0,10.835,168.01,1003.0,580.009,5464.2,4.44,0.97,1
PC,13.403,2459660.241436,14.8496574,4.287,8710.0,9.3235,70.8112,808.0,545.646,5296.6,4.43,0.96,1
PC,13.0187,2459664.128775,5.3599361,3.407,11350.0,11.2314,306.956,1166.0,609.296,5933.0,4.43,1.04,1
PC,12.8532,2459714.521101,1.7213564,2.035,11890.0,10.674,559.726,1355.0,381.744,5072.0,4.42,0.95,1
PC,12.3758,2459688.544439,3.5115357,3.527,9290.0,12.81,569.545,1360.0,511.363,5490.8,4.16,1.35,1
PC,12.0581,2459686.227148,5.7158895,2.437,22050.0,12.3206,76.4949,823.0,245.248,5224.0,4.56,0.82,1
PC,11.6301,2459677.077572,9.3517097,2.682,1590.0,3.52814,47.221,730.0,219.72,5298.6,4.52,0.86,1
PC,11.8747,2459687.370442,3.4936188,3.355,9730.0,14.2355,628.664,1394.0,465.992,5779.5,4.15,1.42,1
PC,12.5764,2459687.087393,4.0384773,1.185,8110.0,7.98387,17.0069,565.0,186.628,4180.4,4.42,0.83,1
PC,12.3655,2459688.491692,2.2012625,2.175,25690.0,13.6145,387.574,1236.0,275.019,5177.8,4.56,0.81,1
PC,12.9339,2459685.744404,3.4014954,1.959,7370.0,9.32202,313.317,1172.0,610.654,6005.0,4.43,1.06,1
PC,13.4565,2459691.328329,3.0654283,2.194,5850.0,10.6174,264.883,1123.0,769.96,5236.0,4.12,1.35,1
PC,12.3342,2459682.83197,7.4332642,3.051,6000.0,10.213,184.322,1026.0,604.591,6227.0,4.28,1.32,1
PC,12.251,2459715.758828,3.8960617,1.734,22610.0,12.1401,84.8919,845.0,262.531,5247.0,4.59,0.8,1
PC,12.7594,2459884.305076,4.49237138577765,3.29001944455388,18292.7678616767,14.6483402256686,318.288383340076,1077.27094493848,426.94,5353.0,4.34,1.0824099779129,1
PC,12.9774,2459851.197608,2.2035349,2.573,7570.0,13.3861,1272.37,1663.0,710.588,6141.0,4.14,1.52,1
PC,13.2363,2459885.429127,3.46090790427066,3.99498303236155,15656.7466134817,19.6609444786309,1071.05611105155,1459.05883743483,684.911,5695.0,4.08,1.51537001132965,1
PC,13.4428,2459683.704752,7.6643665,4.523,8510.0,14.9559,773.524,1469.0,684.857,5694.0,4.41,1.04,0
PC,13.2345,2459881.419784,1.97549,2.409,5457.0,17.6764,5560.11,2405.0,1898.68,8523.0,3.98,2.46,0
PC,12.7091,2459885.575468,11.7512673,2.143,7683.0,17.4049,86.313,849.0,710.669,6571.0,4.12,1.68,0
PC,12.9577,2459853.682844,1.69235728515888,1.99124327060954,20172.9323967611,12.7696702436224,762.597973589606,1340.27421142602,367.428,5287.0,4.5,0.888759970664978,1
PC,13.2129,2459854.722093,2.34671168937826,2.01799183887952,22589.5541517466,11.3460428146049,214.69286056184,976.27945538505,262.301,4477.0,4.53,0.750560998916626,1
PC,13.4454,2459879.893471,3.4895723,2.378,32560.0,12.9484,87.9248,853.0,250.357,4315.0,4.57,0.71,1
PC,12.9307,2459880.907454,2.8817718,2.842,13332.0,14.8764,854.357,1506.0,707.03,6137.0,4.23,1.38,1
PC,12.8967,2459885.151069,3.10793026739721,1.58974033476302,6836.36342343761,20.9078479046435,1763.66464127182,1652.81311989707,691.327,6413.0,4.17,1.54867994785309,0
PC,12.5714,2459850.550846,5.5613023,5.64,2200.0,10.4506,713.503,1439.0,766.246,5607.0,3.72,2.27,1
PC,12.5917,2459885.028959,4.4638411,1.556,3791.0,9.59744,78.9834,830.0,515.394,5472.0,4.11,1.42,0
PC,12.475,2458972.76106,5.7033411,3.039,14730.0,15.2151,217.888,1070.0,519.917,5933.0,4.28,1.24,1
PC,12.933,2459885.407135,6.77151870261549,6.42714996739295,5748.18681258606,20.179026520165,1602.18413378839,1613.60732327372,1125.06,6136.0,3.67,2.61554002761841,1
PC,13.4743,2459881.384085,2.2297524,2.498,8798.0,10.5562,970.705,1555.0,682.99,5846.0,4.32,1.17,1
PC,13.3364,2459851.55939,3.4488281,3.091,14430.0,15.6361,617.246,1388.0,701.783,5994.0,4.27,1.27,1
PC,13.3788,2459849.974225,2.1861455,2.42,8780.0,11.5599,612.53,1385.0,558.58,5342.0,4.22,1.24,1
PC,11.9401,2459853.955461,2.98965967827948,3.48108091319932,12700.7272420621,18.4809519860133,2198.20195910024,1746.37154803574,591.367,6786.0,4.21,1.5670200586319,1
PC,13.3356,2459878.252241,3.4043154,0.805,9317.0,20.3568,113.665,909.0,499.795,5833.0,4.46,1.0,0
PC,12.402,2459855.876841,3.12780128548077,2.52791585250354,12999.405299934,17.2617584635553,1481.26766832219,1582.26104319459,591.045,6457.0,4.25,1.41321003437042,1
PC,13.0795,2459716.708724,2.6686464,1.249,7370.0,12.9106,332.941,1190.0,428.906,5227.0,4.48,0.9,1
PC,11.5687,2459888.076856,12.004373575161,5.24299442527371,5392.62607094539,10.8520225149923,234.545302956916,998.105467474113,436.306,6362.0,4.25,1.40388000011444,1
PC,13.0367,2459848.264998,3.8426038,2.022,5880.0,12.7873,453.87,1285.0,868.492,7032.0,4.19,1.66,0
PC,13.2091,2459716.189621,3.2399875,2.749,18440.0,13.613,380.139,1230.0,541.735,5521.0,4.45,0.97,1
PC,12.4615,2459879.600582,3.3501179,1.651,4066.0,17.5987,279.334,1138.0,836.639,6238.0,3.7,2.57,0
PC,12.2996,2459876.941322,6.2329571,3.043,2367.0,14.2956,1245.8,1655.0,488.547,6016.0,4.1,1.55,1
PC,12.8114,2458979.203279,1.8011961,3.23,2280.0,9.1446,8355.02,2663.0,1153.23,7588.0,4.09,1.99,0
PC,12.8051,2459884.451221,4.72421746434433,5.39959558187078,7950.72122116786,19.7767599041824,2691.20491074164,1836.98851561069,870.816,7220.0,3.98,2.15272998809814,1
PC,12.1661,2459817.727215,4.6709424,0.101,870.0,21.2461,2.26831,341.0,920.632,7211.0,4.14,1.79,0
PC,13.3604,2459862.530341,10.599907383884,6.29764372223452,6490.11571478092,13.2399316750673,232.979244073769,996.43519203622,878.69,5647.0,4.08,1.51096999645233,1
PC,10.7486,2459892.728666,10.5103240198132,3.12686992968969,15025.3901835517,11.4241275572997,99.955727092402,806.43927445871,162.569,5908.0,4.54,0.920732975006104,1
PC,13.3926,2459715.060453,1.7922888,1.622,18880.0,12.6983,318.713,1177.0,467.428,5095.7,4.47,0.89,1
PC,11.8136,2458978.133817,6.6080989,3.928,6740.0,12.1125,298.497,1157.0,516.087,5993.0,4.12,1.5,1
PC,11.379,2459679.942181,23.2547644,7.935,9410.0,10.7553,172.212,1009.0,221.536,5627.0,4.55,0.88,0
PC,13.4497,2459736.354717,3.5472157,4.503,6550.0,16.293,992.177,1563.0,987.539,5548.0,3.82,2.02,1
PC,11.863,2459882.572398,3.60841739376064,2.22953519724664,5067.01970034741,13.7815640558287,1269.79950286246,1522.48680619422,486.721,5854.0,4.04,1.63016998767853,1
PC,12.9165,2458981.5001,2.2437501,3.821,2880.0,10.0826,5651.55,2415.0,1172.52,7209.0,4.06,1.96,0
PC,12.9324,2459881.803399,5.3438948,4.139,6479.0,16.9428,1248.08,1655.0,1619.19,7469.0,3.95,2.3,0
PC,12.2454,2459884.528725,2.87504500936744,4.79531675198415,5108.50033333173,16.4237890040234,3745.2995293643,1995.22275220225,773.366,6334.0,3.86,2.17347002029419,1
PC,12.0205,2458973.929734,17.2045725,4.987,3770.0,21.5086,434.974,1272.0,659.762,6278.0,4.03,1.77,0
PC,12.9854,2459856.302675,3.45950349202855,2.0414943166822,8503.00550130139,14.8102967766584,1011.47498128107,1438.32998995246,654.004,5997.0,4.21,1.37012004852295,1
PC,12.1134,2459880.386105,1.81451,1.746,12864.0,13.3431,609.008,1383.0,399.813,5696.0,4.31,1.17,1
PC,12.5696,2459879.948933,3.7027104,3.572,12813.0,21.058,1803.49,1815.0,878.067,7493.0,4.12,1.9,1
PC,11.7194,2458973.570023,4.8983933,2.734,2130.0,5.11295,240.249,1096.0,315.572,5696.0,4.37,1.09,0
PC,12.9762,2459718.824292,3.9606593,3.442,5810.0,10.7218,970.247,1554.0,626.396,6647.0,4.29,1.4,1
PC,12.4705,2459883.264542,4.54318721408868,3.65210612889845,11913.0087604108,13.0703951498979,1097.24231983048,1467.89633783233,511.571,7998.0,4.6,1.15674996376038,1
PC,10.702,2459008.075403,2.8278059,2.174,650.0,4.22619,885.332,1519.0,311.774,6603.0,4.16,1.62,0
PC,12.1693,2459882.41759,4.3271416,2.382,5340.0,14.5369,400.919,1246.0,670.801,5994.0,3.92,1.91,0
PC,11.5163,2459736.442636,5.4146395,2.558,4760.0,6.17589,96.42,872.0,177.504,4888.0,4.45,0.88,1
PC,11.5163,2459721.424279,14.7091662400563,3.62781517609625,5047.93263107877,6.54717871184406,33.3030602285608,612.689990405273,177.504,4888.0,4.45,0.880213022232056,1
PC,11.5163,2459741.038966,1.34830750211922,1.75683308208086,1206.35358839254,3.19498757173598,805.779628020242,1358.85720160159,177.504,4888.0,4.45,0.880213022232056,1
PC,13.2395,2459740.018427,4.3359117,3.461,8530.0,13.9797,485.004,1307.0,764.591,5815.0,4.1,1.51,1
PC,13.3507,2459883.126997,1.82544,1.744,21650.0,11.7503,181.783,1022.0,245.737,4324.0,4.49,0.77,1
PC,13.0217,2459740.947451,2.6325313,4.167,4220.0,15.2766,1493.24,1731.0,851.105,5407.0,3.64,2.42,1
PC,13.4891,2459738.792333,2.8067423,1.997,17630.0,13.4381,361.087,1214.0,562.401,5863.0,4.48,0.98,1
PC,10.767,2459738.474297,4.7427131,3.115,13560.0,17.876,320.783,1179.0,309.161,5947.0,4.12,1.51,1
PC,12.6967,2459883.460104,2.2963814,2.649,7950.0,20.9239,5163.1,2361.0,554.728,6620.0,4.04,1.87,0
PC,11.08,2459737.995607,5.1175439,1.483,3090.0,12.6029,131.814,943.0,488.31,6429.0,3.92,2.07,0
PC,13.2309,2459732.125282,6.3261852,5.442,4290.0,12.6813,590.64,1373.0,958.682,5842.0,3.9,1.9,1
PC,13.3177,2459826.494303,16.2840915,6.45,4600.0,7.99273,121.312,924.0,769.204,5770.0,4.29,1.2,1
PC,11.3099,2459005.282137,3.607429,2.344,830.0,2.70144,333.307,1190.0,207.243,5593.0,4.52,0.91,0
PC,13.0911,2459884.285896,3.9589142,2.42,16160.0,15.2242,301.848,1161.0,610.074,5963.0,4.3,1.22,1
PC,11.1718,2459711.649348,5.8850401,3.622,3030.0,6.61503,282.509,1142.0,274.436,5712.4,4.3,1.18,1
PC,13.2338,2459764.28652,2.5089892,2.341,2970.0,5.46523,609.961,1384.0,571.615,5574.0,4.44,0.99,1
PC,13.2687,2459648.530836,10.046262153113,2.19563619748962,17967.7072776186,16.1673774603688,97.2900533957619,801.008011837078,565.437,5637.9,4.49,0.945159018039703,1
PC,12.5798,2459853.880406,1.8020923,2.949,8570.0,17.3634,1870.78,1832.0,745.145,5760.0,3.92,1.85,1
PC,11.3896,2459003.140976,4.7255326,2.654,2380.0,11.2101,396.638,1243.0,653.395,6139.0,3.71,2.48,0
PC,13.0885,2459765.009444,4.2989288,3.022,4590.0,9.94472,371.547,1223.0,562.818,5671.0,4.12,1.45,1
PC,12.9186,2459733.900505,4.7308142,3.062,8780.0,9.85689,295.429,1154.0,548.908,5777.0,4.42,1.05,1
PC,12.3407,2459658.460639,7.13572588612819,2.50948933764817,1047.42059227882,2.78530418649282,108.110032904221,822.405960836199,297.107,5446.0,4.57,0.835627019405365,1
PC,10.9342,2459731.3788,7.8808589,4.788,5120.0,10.2354,289.546,1149.0,311.111,5914.8,4.17,1.41,1
PC,13.1659,2459008.333798,2.3238426,2.391,9780.0,13.8867,870.497,1513.0,869.366,5983.9,4.2,1.38,1
PC,12.2319,2459885.592298,5.11971479080738,5.83582136981834,6615.97203133789,14.0132727902216,897.128504772958,1395.83284548364,636.467,5926.0,4.01,1.70050001144409,1
PC,10.6525,2459716.464024,0.7583741,0.748,850.0,5.4111,1262.0,1660.0,328.581,6209.0,4.13,1.56,0
PC,13.028,2459003.440869,4.5029619,4.169,2890.0,9.44788,2710.22,2010.0,817.383,8103.0,4.24,1.77,0
PC,13.2588,2459590.894466,31.4001189292252,2.54549604822867,15097.0640965811,10.2456090788165,10.1567540435002,455.311357288636,353.826,4953.0,4.55,0.791712999343872,1
PC,13.2838,2459662.394947,4.6546139,1.365,5540.0,12.7473,91.4646,861.0,903.312,5966.0,4.08,1.58,0
PC,13.0273,2459849.641184,1.5373948,1.194,2710.0,5.76435,621.715,1391.0,441.274,5091.0,4.36,1.0,1
PC,13.0533,2459657.554147,17.3567190447934,2.57071021845693,12730.2717115585,9.70538600211511,17.7377655234544,523.412966221737,287.646,4697.0,4.55,0.760628998279572,1
PC,13.1755,2459853.406756,4.567925,3.047,18440.0,14.2306,266.468,1125.0,602.399,5675.0,4.41,1.04,1
PC,11.4354,2459665.965169,5.0529784670836,4.10756075151266,3805.25194894926,10.21502588746,896.673941115623,1395.6559991694,484.852,6328.9,4.15,1.55130994319916,1
PC,13.2611,2459854.89776,2.4076941,1.438,4810.0,7.15781,255.63,1113.0,590.913,5702.0,4.46,0.98,1
PC,13.084,2459768.585993,2.0381761,1.988,23020.0,13.0071,310.835,1169.0,339.185,4928.0,4.52,0.82,1
PC,13.4167,2459857.967075,6.7473822,2.112,14810.0,13.1026,47.3055,730.0,611.532,5332.0,4.35,1.06,1
PC,12.6555,2459721.688176,3.88500019778041,2.61978704506912,3446.49388621607,9.95558425502218,1087.67418539545,1464.68574515037,756.022,5622.4,3.98,1.68667995929718,0
PC,12.8377,2459740.847953,3.5908038,3.027,6690.0,9.85407,462.467,1291.0,579.364,5657.0,4.3,1.18,1
